date,tempreature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
2024-02-09 11:20:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:25:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:30:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:35:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:40:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:45:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:50:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 11:55:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 12:00:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 12:05:00,16,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-09 12:10:00,16,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 01:45:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 01:50:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 01:54:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 02:00:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 02:05:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 06:49:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 06:55:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:00:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:04:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:09:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:14:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:19:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:24:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:30:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:35:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:39:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:44:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:54:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 07:59:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 08:05:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 08:09:00,16,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 08:14:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-10 23:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 11:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 11:54:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 11:59:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:04:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:09:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:14:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:24:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:29:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:34:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:39:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 12:44:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-11 23:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:04:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:09:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:14:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:19:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:24:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:34:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:39:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:44:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:54:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 12:59:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:04:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:09:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:14:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:19:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:24:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:34:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:39:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:44:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:49:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:54:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 13:59:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 14:04:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 14:09:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 14:14:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 23:34:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 23:39:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 23:44:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 23:49:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-12 23:54:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 13:44:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 13:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 13:54:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 13:59:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:04:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:09:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:14:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:24:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:34:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:39:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:44:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:54:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 14:59:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 15:04:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 15:09:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 15:14:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 15:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-13 15:24:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 05:44:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 05:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 05:54:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 05:59:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 06:04:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 06:09:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 06:14:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 06:19:00,16,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 06:24:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 06:29:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:24:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:29:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:34:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:39:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:44:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:54:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 14:59:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 15:04:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 22:49:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 22:54:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 22:59:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:04:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:09:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:14:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:24:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:34:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:39:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:44:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:49:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-14 23:54:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:09:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:14:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:24:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:29:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:34:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 00:39:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:29:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:34:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:39:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:44:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:54:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 11:59:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:04:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:09:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:14:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:19:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:24:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:34:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:39:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:44:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:54:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 12:59:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:04:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:09:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:14:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:24:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:29:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:34:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:39:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:44:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 13:54:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 23:49:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-15 23:54:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:19:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:24:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:34:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:39:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:44:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:54:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 08:59:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 09:04:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-16 23:59:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-17 08:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-17 08:54:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-17 08:59:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-17 09:04:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 08:59:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:04:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:09:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:14:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:19:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:24:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:29:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:34:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 09:39:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-18 23:49:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:29:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:34:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:39:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:44:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:49:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:54:00,16,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 09:59:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 10:04:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 10:09:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-19 10:14:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 00:19:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 00:24:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 08:14:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 08:18:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 08:23:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 08:29:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-20 23:48:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-21 08:53:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-21 08:58:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-21 09:03:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-21 09:08:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:28:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:33:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:38:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:43:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:48:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:53:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 09:58:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-22 10:03:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:13:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:18:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:23:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:28:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:33:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:38:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:43:00,16,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:48:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:53:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-23 10:58:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 01:08:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 01:13:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 01:18:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 01:23:00,16,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 01:28:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 07:53:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 07:58:00,16,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:03:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:08:00,16,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:13:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:18:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:23:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:28:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:33:00,16,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-24 08:38:00,16,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-25 09:23:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-25 09:28:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-25 09:33:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-25 09:38:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-26 08:43:00,16,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-27 08:43:00,16,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-27 08:48:00,16,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2024-02-27 23:33:00,16,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 22:58:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 22:53:00,15,58,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 22:49:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 22:44:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 10:54:00,15,59,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 10:49:00,15,59,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 10:09:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-30 10:04:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 23:49:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 23:39:00,15,59,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 11:29:00,15,59,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 11:24:00,15,59,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 11:19:00,15,58,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 11:14:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 11:09:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 11:04:00,15,59,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:59:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:54:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:49:00,15,61,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:44:00,15,62,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:39:00,15,61,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:34:00,15,60,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
2023-11-29 10:29:00,15,62,100,185,190,160,1.0,0.0,1.0,0.0,1.0,0.0
